x,y,y_ls,uy_ls,y_gls,uy_gls,y_gp_hom,uy_gp_hom,y_gp_het,uy_gp_het
-4.65965965965966,-2.399219841219,-2.45476876632891,0.0048402414574138,-2.45116997271119,0.042901291648674,-2.4549001047075243,0.0019931874530498073,-2.4597277631043326,0.01529815404633863
-4.64964964964965,-2.37418815336655,-2.43169671835352,0.0049590095808985,-2.42751539759372,0.0438710164500121,-2.4325582967023767,0.005697766087093845,-2.4356633584287763,0.015481998533407877
-4.63963963963964,-2.34920578782261,-2.40866048017086,0.0050714778832947,-2.40391255379709,0.044841388250596,-2.4106948900475595,0.00813085129740299,-2.4116188996048216,0.01566115336920913
-4.62962962962963,-2.3242769835864,-2.38565494631178,0.0051774528525971,-2.38036500042971,0.0458123304137132,-2.3891176723836116,0.008793601558599857,-2.387599526377606,0.015836347249080847
-4.61961961961962,-2.29940596587012,-2.36267524636541,0.0052769758672693,-2.35687624576008,0.0467837573654573,-2.3675420372153444,0.007568159534364411,-2.3636103497477308,0.016008299724399266
-4.60960960960961,-2.2745969453779,-2.33971684629172,0.0053703014335825,-2.33344974797665,0.0477555760725067,-2.345654352442746,0.004738101004477091,-2.339656450653486,0.016177716201173396
-4.5995995995996,-2.24985411758743,-2.31677564242386,0.0054578718616956,-2.31008891593145,0.0487276874842607,-2.3231841044273933,0.0009243245994768264,-2.3157428786761365,0.01634528335582233
-4.58958958958959,-2.22518166203412,-2.29384804756183,0.0055402888643988,-2.28679711072375,0.0496999879361477,-2.2999687729697094,0.003049799874801852,-2.2918746507682215,0.01651166494177802
-4.57957957957958,-2.20058374159812,-2.2709310686597,0.0056182825451234,-2.26357764624121,0.0506723704908954,-2.275997009844127,0.006334184330353465,-2.2680567500053996,0.016677497972995253
-4.56956956956957,-2.17606450179416,-2.24802237569405,0.0056926783027372,-2.24043379049108,0.0516447262296969,-2.2514203692337458,0.008233171039108093,-2.2442941243621917,0.016843389279580397
-4.55955955955956,-2.15162807006449,-2.22512036132928,0.0057643623056838,-2.21736876678963,0.0526169454737751,-2.226530531188687,0.008351777262552838,-2.220591685511458,0.017009912436717407
-4.54954954954955,-2.12727855507488,-2.20222419113239,0.0058342463560017,-2.19438575476331,0.053588918938023,-2.2017062314931732,0.006677676017894838,-2.1969543076489586,0.017177605073011463
-4.53953953953954,-2.10302004601394,-2.17933384413492,0.0059032331305274,-2.17148789158994,0.0545605388123689,-2.1773404385466875,0.003581340314662701,-2.173386826342039,0.01734696656545885
-4.52952952952953,-2.07885661189573,-2.15645014363971,0.0059721829316438,-2.14867827314066,0.0555316997692722,-2.1537624067822057,0.0002654137659361961,-2.149894037403552,0.017518456128502263
-4.51951951951952,-2.054792300866,-2.13357477822985,0.0060418831723343,-2.12595995542122,0.0565022998930367,-2.131170285484206,0.004033414996324308,-2.1264806957907822,0.01769249130380421
-4.50950950950951,-2.03083113951187,-2.11071031305741,0.0061130218135211,-2.10333595552318,0.0574722415278584,-2.1095878135019643,0.0069157583293879285,-2.1031515145302535,0.017869446853643826
-4.4994994994995,-2.00697713217539,-2.08786019151457,0.0061861658748375,-2.08080925299669,0.0584414320512317,-2.088853783253262,0.008298365500993821,-2.079911163667358,0.018049654057689504
-4.48948948948949,-1.98323426027082,-2.06502872752677,0.0062617459150185,-2.05838279125663,0.0594097845653743,-2.06864644615569,0.007891288128514692,-2.056764269242489,0.018233400408320413
-4.47947947947948,-1.95960648160599,-2.04222108872237,0.006340047075819,-2.03605947849849,0.0603772185069994,-2.048538199153226,0.005789293295478389,-2.033715412292782,0.018420929694554205
-4.46946946946947,-1.93609772970761,-2.01944327087054,0.0064212068937829,-2.01384218934496,0.0613436601818228,-2.0280701071710263,0.002450176144947844,-2.0107691278801063,0.018612442459541956
-4.45945945945946,-1.91271191315087,-1.9967020639729,0.006505219687052,-1.99173376584016,0.0623090432199488,-2.0068321961586686,0.0014046054253872755,-1.9879299041450835,0.018808096811971174
-4.44944944944945,-1.8894529148933,-1.97400501052577,0.0065919469348561,-1.96973701891212,0.0632733089531382,-1.9845346448018717,0.004945058933810011,-1.9652021813874505,0.019008009566817398
-4.43943943943944,-1.866324591613,-1.9513603564822,0.006681132747442,-1.94785472953832,0.0642364067205821,-1.9610570777584648,0.0074113606728470885,-1.9425903511733047,0.019212257686621086
-4.42942942942943,-1.84333077305151,-1.92877699551426,0.0067724232973464,-1.92608965002964,0.0651982940987154,-1.9364676149837763,0.008276290501090007,-1.9200987554679614,0.019420879992117765
-4.41941941941942,-1.8204752613612,-1.90626440722962,0.0068653889582942,-1.90444450529445,0.0661589370629443,-1.9110092077618857,0.007357931057955405,-1.897731685796252,0.01963387910676649
-4.40940940940941,-1.79776183045748,-1.8838325900126,0.0069595478843853,-1.88292199411728,0.0671183100801812,-1.885056900479953,0.00485792815943974,-1.8754933824286866,0.019851223600446423
-4.3993993993994,-1.77519422537586,-1.86149198923074,0.0070543898336697,-1.86152479016164,0.0680763961362829,-1.8590548139485703,0.0013174202989812546,-1.8533880335946478,0.020072850294116058
-4.38938938938939,-1.75277616163396,-1.83925342153543,0.0071493991815977,-1.84025554357707,0.0690331867016202,-1.8334449090609064,0.0024999833653813488,-1.8314197747220788,0.020298666690187008
-4.37937937937938,-1.73051132459856,-1.81712799604304,0.0072440762476585,-1.81911688178263,0.0699886816379102,-1.8086004325142466,0.005772281684783194,-1.809592687703482,0.020528553491502486
-4.36936936936937,-1.70840336885797,-1.79512703317676,0.0073379562530014,-1.79811141089672,0.0709428890465989,-1.784775340612505,0.007796293041889039,-1.7879108001888575,0.02076236717562142
-4.35935935935936,-1.6864559175995,-1.77326198195378,0.0074306254221358,-1.77724171674359,0.0718958250684426,-1.762077390139336,0.008138331568476497,-1.7663780849047512,0.020999942592013005
-4.34934934934935,-1.66467256199247,-1.75154433652482,0.0075217339127188,-1.75651036593358,0.0728475136297029,-1.7404677847506853,0.006727173313055283,-1.7449984590001542,0.021241095552701702
-4.33933933933934,-1.64305686057668,-1.72998555273738,0.0076110054108286,-1.73591990721217,0.073797986148352,-1.7197852592223515,0.0038689114605042346,-1.7237757834182652,0.021485625390148016
-4.32932932932933,-1.62161233865642,-1.70859696551932,0.0076982433558663,-1.71547287199772,0.0747472811902387,-1.6997882350580837,0.00018092831330646206,-1.702713862294889,0.021733317458725247
-4.31931931931932,-1.60034248770029,-1.68738970779474,0.0077833338632097,-1.69517177596312,0.0756954440973695,-1.6802059399648956,0.0035425174154230074,-1.681816442382722,0.02198394556024377
-4.30930930930931,-1.57925076474676,-1.66637463171613,0.0078662454948484,-1.67501911951842,0.0766425265724152,-1.6607885560756108,0.00649880530310484,-1.6610872125018545,0.022237274276372905
-4.2992992992993,-1.55834059181563,-1.64556223286086,0.0079470260958219,-1.65501738910649,0.0775885862397741,-1.6413475530665986,0.008052312283492768,-1.6405298030159408,0.022493061194421845
-4.28928928928929,-1.53761535532556,-1.6249625780725,0.0080257969784862,-1.63516905795646,0.0785336861763986,-1.621780006507968,0.007869680193358078,-1.6201477853341864,0.022751059016177324
-4.27927927927928,-1.51707840551764,-1.60458523756783,0.0081027447772631,-1.61547658678164,0.0794778944189338,-1.6020742619405068,0.005991644995681031,-1.5999446714390047,0.023011017541473697
-4.26926926926927,-1.49673305588521,-1.58443922185163,0.0081781113529444,-1.59594242488123,0.0804212834572896,-1.5822980204242723,0.0028240022883051987,-1.5799239134387513,0.02327268552162865
-4.25925925925926,-1.47658258260993,-1.56453292399279,0.0082521821592252,-1.57656901061871,0.0813639297071208,-1.5625730672881804,0.000950096210771572,-1.560088903145882,0.02353581237930661
-4.24924924924925,-1.45663022400433,-1.54487406768925,0.0083252735201196,-1.55735877234135,0.0823059129748783,-1.543042894943364,0.004517053559782448,-1.5404429716799193,0.023800149794248913
-4.23923923923924,-1.43687917996075,-1.52546966153558,0.0083977192971565,-1.53831412890812,0.0832473159137343,-1.5238401052132096,0.007108676996516103,-1.5209893890953339,0.024065453154599344
-4.22922922922923,-1.41733261140695,-1.50632595983616,0.008469857438975,-1.51943749032554,0.0841882234767297,-1.5050597395820702,0.008167096897547625,-1.501731364033727,0.024331482876825638
-4.21921921921922,-1.39799363976834,-1.48744843023916,0.0085420169079682,-1.50073125832482,0.0851287223676321,-1.4867428676170915,0.007465025730794348,-1.4826720434005374,0.02459800559642703
-4.20920920920921,-1.378865346437,-1.46884172839672,0.0086145054646973,-1.48219782681998,0.0860689004976729,-1.4688723381909181,0.005154537837744646,-1.4638145120654507,0.02486479523423894
-4.1991991991992,-1.35995077224755,-1.45050967978502,0.0086875987532847,-1.46383958240731,0.0870088464465173,-1.4513801073848236,0.0017341698463161212,-1.4451617925868483,0.025131633942462973
-4.18918918918919,-1.34125291696,-1.43245526879847,0.0087615310792094,-1.44565890463847,0.08794864893339,-1.4341634944329926,0.0020587119392613657,-1.4267168449597207,0.025398312936047218
-4.17917917917918,-1.32277473874955,-1.41468063508293,0.0088364881937771,-1.42765816649903,0.0888883963019861,-1.4171064309609538,0.005406529638549895,-1.4084825663864535,0.02566463321473594
-4.16916916916917,-1.30451915370362,-1.3971870770945,0.0089126023091773,-1.40983973454707,0.0898281760182718,-1.4001014059335577,0.007588075292152523,-1.3904617910709547,0.025930406181708568
-4.15915915915916,-1.286489035326,-1.37997506272744,0.0089899494669799,-1.39220596924757,0.0907680741911402,-1.383068306994424,0.00813357095598115,-1.3726572900351108,0.026195454164538855
-4.14914914914915,-1.26868721404832,-1.36304424687488,0.0090685492759118,-1.37475922486837,0.0917081751063333,-1.3659674851426011,0.006925916028290927,-1.3550717709576325,0.02645961084445613
-4.13913913913914,-1.2511164767489,-1.34639349564472,0.0091483669255187,-1.35750184997571,0.0926485607925727,-1.3488057914006502,0.0042258243123610316,-1.3377078780347382,0.026722721599240638
-4.12912912912913,-1.23377956627903,-1.33002091696618,0.0092293172872656,-1.34043618710287,0.093589310604422,-1.3316357054298624,0.0006156180297897991,-1.320568191862833,0.02698464376599303
-4.11911911911912,-1.21667918099684,-1.31392389720542,0.0093112708301665,-1.32356457277342,0.0945305008366576,-1.314548718005523,0.003126657412074438,-1.3036552293418744,0.02724524682833125
-4.10910910910911,-1.19981797430868,-1.29809914344788,0.0093940610105565,-1.30688933761652,0.0954722043673955,-1.2976646863662489,0.006194184275399039,-1.2869714436005566,0.027504412533901606
-4.0990990990991,-1.18319855421829,-1.28254273093964,0.0094774927527679,-1.2904128059813,0.09641449032822,-1.2811189432497192,0.007926069030057627,-1.270519223941232,0.027762034946608487
-4.08908908908909,-1.16682348288371,-1.26725015526962,0.0095613516141956,-1.27413729581835,0.0973574238082434,-1.2650486258685878,0.00794926562128242,-1.2543008958057378,0.02801802043837249
-4.07907907907908,-1.15069527618198,-1.25221638875068,0.00964541322717,-1.25806511828919,0.0983010655883569,-1.2495792018854188,0.006259044008502238,-1.238318720760926,0.02827228762486489
-4.06906906906907,-1.13481640328184,-1.23743594044365,0.0097294526260247,-1.24219857769519,0.0992454719115371,-1.2348117258524636,0.0032199578480751863,-1.2225748965035734,0.02852476724921017
-4.05905905905906,-1.11918928622434,-1.22290291929203,0.0098132531003622,-1.22653997070129,0.100190694281711,-1.220811135336166,0.0005129031378911432,-1.2070715568848058,0.028775402017504524
-4.04904904904905,-1.10381629951157,-1.20861109975866,0.0098966142627304,-1.21109158618476,0.101136779300442,-1.2075959689612268,0.004134582470028227,-1.1918107719529907,0.029024146389935408
-4.03903903903904,-1.08869976970347,-1.19455398937379,0.0099793590669475,-1.19585570445253,0.102083768535446,-1.1951302194462947,0.006864733380696281,-1.1767945480152662,0.029270966330870295
-4.02902902902903,-1.07384197502288,-1.18072489758229,0.0100613395747173,-1.18083459680861,0.103031698422457,-1.183318477985892,0.008114906912961684,-1.1620248277170262,0.029515839020908957
-4.01901901901902,-1.05924514496881,-1.1671170053072,0.0101424413258373,-1.16603052498018,0.103980600201693,-1.1720058720740345,0.0076157755413640916,-1.1475034901391048,0.029758752534296915
-4.00900900900901,-1.04491145993809,-1.15372343460803,0.0102225862259347,-1.15144574026216,0.104930499885337,-1.1609843333319088,0.005475081939844346,-1.1332323509121878,0.029999705484113924
-3.998998998999,-1.03084305085537,-1.14053731784262,0.0103017339237267,-1.13708248269398,0.105881418256782,-1.1500063027306482,0.002154393049259921,-1.11921316234816,0.030238706638492794
-3.98898898898899,-1.0170419988116,-1.12755186577978,0.0103798817030372,-1.12294298050897,0.106833370902203,-1.1388060495371055,0.0016305057097398114,-1.105447613587824,0.03047577450975909
-3.97897897897898,-1.003510334711,-1.11476043407249,0.0104570629643037,-1.10902944899877,0.10778636827079,-1.1271274495447408,0.005063613316473171,-1.09193733076496,0.03071093691960218
-3.96896896896897,-0.990250038926645,-1.10215658758956,0.0105333444136621,-1.09534408977513,0.10874041576292,-1.1147555721238906,0.007405027301357494,-1.0786838771857035,0.03094423054221833
-3.95895895895896,-0.977263040964681,-1.08973416209785,0.0106088221183261,-1.08188908970785,0.109695513847124,-1.101548088195245,0.008150097664344593,-1.0656887535235384,0.03117570042781851
-3.94894894894895,-0.964551219137193,-1.07748732280168,0.0106836166188613,-1.06866661982804,0.110651658200163,-1.0874616763454377,0.007138307576889859,-1.0529533980291852,0.03140539950883265
-3.93893893893894,-0.952116400243856,-1.0654106193574,0.0107578673150576,-1.05567883439804,0.111608839872507,-1.072568554985902,0.004587843751727105,-1.0404791867547694,0.03163338809080458
-3.92892892892893,-0.93996035926239,-1.0534990369098,0.0108317263601581,-1.04292786974507,0.112567045476498,-1.0570591524313635,0.0010485759333870484,-1.028267433792312,0.0318597333302137
-3.91891891891892,-0.928084819047846,-1.04174804286136,0.0109053523117853,-1.03041584295747,0.113526257391724,-1.0412287065464656,0.002716668399435839,-1.0163193915257835,0.032084508701191373
-3.90890890890891,-0.916491450040817,-1.03015362902151,0.0109789037847185,-1.01814485084902,0.114486453992114,-1.0254480261908785,0.0058960891390885855,-1.0046362508966666,0.03230779345327656
-3.8988988988989,-0.905181869984593,-1.01871234891332,0.0110525333499401,-1.00611696864087,0.115447609887931,-1.0101213464362693,0.007804439233585646,-0.9932191416822462,0.03252967206230096
-3.88888888888889,-0.894157643651325,-1.00742135001229,0.0111263819042541,-0.994334248600387,0.116409696180065,-0.9956366701669913,0.008030393247715175,-0.9820691327864814,0.03275023367628956
-3.87887887887888,-0.883420282577229,-0.996278400755922,0.011200573712967,-0.982798718789172,0.117372680730636,-0.9823157118055431,0.006525296349363349,-0.971187232543091,0.032969571558421853
-3.86886886886887,-0.872971244806894,-0.98528191223139,0.011275212295287,-0.971512381627283,0.118336528440282,-0.9703711496428407,0.003613639839830049,-0.9605743890303096,0.033187782529240616
-3.85885885885886,-0.86281193464672,-0.974430954463327,0.0113503772830241,-0.960477212507028,0.11930120153473,-0.9598781492806773,7.757214916064143e-05,-0.9502314903969875,0.033404966409762704
-3.84884884884885,-0.852943702427533,-0.963725267293587,0.0114261223424503,-0.949695158447448,0.120266659858735,-0.9507650869148714,0.0037508200943682656,-0.940159365199694,0.03362122546783644
-3.83883883883884,-0.84336784427643,-0.953165265896632,0.0115024741989407,-0.939168136447774,0.121232861171863,-0.9428253766817388,0.006616080826434728,-0.9303587827504742,0.03383666386944091
-3.82882882882883,-0.834085601897863,-0.942752041005449,0.0115794327617013,-0.928898032146629,0.122199761447553,-0.9357487996862296,0.008055105561985035,-0.9208304534746397,0.034051387137048986
-3.81881881881882,-0.825098162364041,-0.932487353970999,0.0116569722975167,-0.91888669821892,0.123167315172771,-0.9291673724093185,0.007757719091414846,-0.9115750292786089,0.034265501616816296
-3.80880880880881,-0.816406657914634,-0.92237362684022,0.0117350435631016,-0.909135952890217,0.124135475645742,-0.9227082101095778,0.005788057494939331,-0.9025931039268826,0.034479113956647475
-3.7987987987988,-0.808012165765869,-0.912413927628776,0.0118135767699166,-0.899647578290232,0.125104195268795,-0.916044546778147,0.002570740356160941,-0.8938852134285007,0.03469233059696832
-3.78878878878879,-0.799915707929002,-0.902611951058267,0.0118924852258736,-0.890423319016516,0.126073425839113,-0.9089363522084523,0.0012007576028869834,-0.8854518364319475,0.03490525727573447
-3.77877877877878,-0.792118251038227,-0.89297199502239,0.0119716694789062,-0.881464880333361,0.127043118828782,-0.9012538351408284,0.004713281715892594,-0.8772933946285342,0.035117998549936254
-3.76876876876877,-0.784620706188035,-0.883498933078811,0.012051021776336,-0.872773926835909,0.128013225660922,-0.8929802378437433,0.00720977620759846,-0.8694102531635863,0.03533065733473012
-3.75875875875876,-0.777423928780063,-0.874198183305362,0.012130430648143,-0.864352080545331,0.128983697971613,-0.8841941614168951,0.008152074078324143,-0.8618027210555983,0.035543334462198324
-3.74874874874875,-0.770528718379448,-0.865075673872604,0.0122097854300815,-0.856200919455769,0.12995448786453,-0.8750355110622454,0.0073370650300733945,-0.8544710516224328,0.035756128261026796
-3.73873873873874,-0.763935818580713,-0.856137805680801,0.0122889805524231,-0.848321975992865,0.130925548151542,-0.8656622934426482,0.00494045436212723,-0.8474154429145102,0.035969134158597864
-3.72872872872873,-0.757645916883219,-0.84739141245918,0.0123679194390216,-0.840716735083917,0.131896832579025,-0.8562073254137756,0.001478898485087095,-0.840636038154777,0.03618244430671215
-3.71871871871872,-0.751659644576179,-0.838843718716728,0.0124465178846314,-0.833386632869487,0.132868296042729,-0.8467440476670954,0.0023014999709447207,-0.8341329261846759,0.036396147232351655
-3.70870870870871,-0.745977576633287,-0.83050229591517,0.0125247068045244,-0.826333054812884,0.133839894783964,-0.8372690076346813,0.0055856831234176625,-0.827906141916305,0.03661032751425869
-3.6986986986987,-0.740600231616944,-0.822375017281668,0.0126024342801009,-0.819557334291386,0.134811586573486,-0.8277054386948389,0.0076657765298608965,-0.8219556667901102,0.03682506548639382
-3.68868868868869,-0.735528071592131,-0.814470011637263,0.0126796668539329,-0.81306075081252,0.135783330874609,-0.8179282576704325,0.008093384394942314,-0.816281429237879,0.0370404369691507
-3.67867867867868,-0.730761502049917,-0.806795616625203,0.0127563900580794,-0.806844528511735,0.136755088993945,-0.8078064620114416,0.006776338855931676,-0.8108833051507194,0.03725651302880705
-3.66866866866867,-0.726300871840628,-0.799360331706873,0.0128326081891025,-0.800909834551968,0.137726824210594,-0.7972551270908146,0.00399856123448807,-0.8057611183518496,0.037473359765724266
-3.65865865865866,-0.722146473116688,-0.792172771296327,0.0129083433702591,-0.795257777608713,0.138698501890723,-0.7862866998638047,0.00035896986729020433,-0.8009146410735237,0.037691038131791414
-3.64864864864865,-0.718298541285138,-0.785241618337173,0.0129836339651922,-0.789889406210593,0.13967008958185,-0.7750505685460223,0.0033582372559306743,-0.7963435944383228,0.03790960377709881
-3.63863863863864,-0.714757254969841,-0.778575578690808,0.0130585324319858,-0.784805707231792,0.140641557090599,-0.7638511701250198,0.006351349972091807,-0.7920476489441146,0.038129106925907
-3.62862862862863,-0.711522735983383,-0.772183336577577,0.0131331027191852,-0.780007604571835,0.141612876543335,-0.7531380473994034,0.007975324879699998,-0.7880264249525268,0.03834959228193945
-3.61861861861862,-0.708595049308671,-0.766073511383524,0.0132074173237044,-0.775495957452476,0.142584022427586,-0.7434658264455811,0.007880090121348453,-0.7842794931807227,0.03857109896242223
-3.60860860860861,-0.705974203090237,-0.760254616040302,0.0132815541347301,-0.771271559093622,0.14355497161655,-0.7354273375132783,0.006086181039874083,-0.7808063751960326,0.038793660460727825
-3.5985985985986,-0.703660148635234,-0.754735017229825,0.0133555931948356,-0.767335135243534,0.14452570337761,-0.7295681850371692,0.0029803133093528585,-0.7776065439134783,0.03901730463679051
-3.58858858858859,-0.70165278042415,-0.749522897555831,0.0134296135052547,-0.763687342977216,0.145496199364345,-0.7262951145393969,0.0007680862500729415,-0.7746794240955879,0.039242053734776426
-3.57857857857858,-0.699951936131209,-0.744626219869811,0.0135036899987429,-0.760328769086625,0.146466443590252,-0.7257927861958338,0.004350781397150488,-0.772024392854469,0.03946792442706678
-3.56856856856857,-0.698557396654479,-0.740052693868303,0.0135778907907198,-0.757259928959581,0.147436422390904,-0.7279635617789011,0.006995639496032977,-0.7696407801557541,0.039694927883419016
-3.55855855855856,-0.697468886155668,-0.735809745035421,0.0136522748060254,-0.754481265281216,0.148406124368841,-0.7324024998393148,0.008132474992473647,-0.7675278693244341,0.03992306986462395
-3.54854854854855,-0.696686072109607,-0.731904486022814,0.0137268898605236,-0.751993146890433,0.149375540326527,-0.7384151682673865,0.007516226143936779,-0.7656848975519583,0.04015235083900666
-3.53853853853854,-0.696208565363409,-0.728343690477532,0.0138017712537516,-0.749795867456582,0.150344663184453,-0.7450797189452196,0.005279739456153319,-0.764111056404662,0.040382766120797824
-3.52852852852853,-0.696035920205295,-0.725133769345324,0.0138769409105428,-0.747889644487687,0.151313487889431,-0.7513478080424661,0.0019051402578948713,-0.7628054923332499,0.04061430602892519
-3.51851851851852,-0.696167634443077,-0.722280749601065,0.0139524070819956,-0.746274618259703,0.152282011311223,-0.7561724360259605,0.0018802010311548068,-0.7617673071830886,0.04084695606465943
-3.50850850850851,-0.696603149492284,-0.719790255399022,0.0140281645960506,-0.744950850705817,0.153250232127714,-0.7586456857862522,0.0052601650398469,-0.7609955587049697,0.041080697106943925
-3.4984984984985,-0.697341850473909,-0.717667491541942,0.0141041956258794,-0.743918324597698,0.154218150704178,-0.7581265662351602,0.007506227659572561,-0.7604892610663647,0.04131550562346361
-3.48848848848849,-0.698383066321773,-0.71591722920475,0.0141804709235646,-0.743176942506077,0.155185768961512,-0.7543393276142326,0.008134203140457097,-0.7602473853629395,0.04155135389621496
