x,y,uy,y_ls,uy_ls,y_gls,uy_gls
-3.05369127516779,-1.00599049746431,0.202684563758389,-0.993475779801389,0.0180633285345178,-0.976308467581781,0.197000183280262
-2.98657718120805,-1.04954918782691,0.209328859060403,-1.07911528500195,0.0185562213482833,-1.05240791179093,0.203407339304688
-2.91946308724832,-1.135890699941,0.215973154362416,-1.16735934109585,0.0190412194809337,-1.13655324879914,0.209790096912949
-2.85234899328859,-1.28378404755757,0.22261744966443,-1.25657052435322,0.0195242604159056,-1.22755325857887,0.216145006581707
-2.78523489932886,-1.37454403445285,0.229261744966443,-1.34641306796608,0.020009637264347,-1.3241717737255,0.222471437989476
-2.71812080536913,-1.4121656977782,0.235906040268456,-1.43751339447666,0.0204948772978383,-1.42515755281257,0.228772046600772
-2.6510067114094,-1.56978163860154,0.24255033557047,-1.53080348218132,0.020975583700009,-1.52927272209631,0.235052538761767
-2.58389261744966,-1.58944574008867,0.249194630872483,-1.62679021062692,0.0214516390218485,-1.63531831669378,0.241320822461768
-2.51677852348993,-1.71032313214096,0.255838926174497,-1.72505449128742,0.0219264005963914,-1.74215564923373,0.247585761093473
-2.4496644295302,-1.88521832090577,0.26248322147651,-1.82422017908995,0.0224015705980458,-1.84872250657628,0.253855813809116
-2.38255033557047,-1.90572657312021,0.269127516778523,-1.9224481449272,0.0228754128926942,-1.95404350447071,0.260137840972116
-2.31543624161074,-1.95673066393621,0.275771812080537,-2.0182679238324,0.0233458426719055,-2.0572342947519,0.266436286500771
-2.24832214765101,-2.13553133935898,0.28241610738255,-2.11136176827384,0.023813221746889,-2.15749969658513,0.272752843540053
-2.18120805369128,-2.17978602011796,0.289060402684564,-2.20286691795566,0.0242793044622075,-2.25412618925259,0.279086595232805
-2.11409395973154,-2.33394827441604,0.295704697986577,-2.29491391352112,0.0247446294380682,-2.34646953761682,0.28543452619574
-2.04697986577181,-2.39312850645947,0.302348993288591,-2.3894382791707,0.0252081216498666,-2.43393860364346,0.291792242132444
-1.97986577181208,-2.51206247252885,0.308993288590604,-2.48667004960363,0.0256688889366004,-2.51597661310579,0.298154722277876
-1.91275167785235,-2.63437963395811,0.315637583892617,-2.58395557715016,0.0261273446743917,-2.59204128490647,0.304516957443977
-1.84563758389262,-2.62283641617567,0.322281879194631,-2.67555901346028,0.0265843587644899,-2.66158528537446,0.310874381849641
-1.77852348993289,-2.68766411433371,0.328926174496644,-2.75378206409764,0.027040018566393,-2.72403844028982,0.317223072124383
-1.71140939597315,-2.73230270499803,0.335570469798658,-2.81121705516443,0.0274937040154296,-2.77879302684368,0.323559745216919
-1.64429530201342,-2.89099963621052,0.342214765100671,-2.84340970809389,0.0279450566286472,-2.82519328412702,0.329881626293969
-1.57718120805369,-2.9513739129097,0.348859060402685,-2.85089266895189,0.0283943647370624,-2.86253003575523,0.336186272513192
-1.51006711409396,-2.93191981093919,0.355503355704698,-2.83963364237259,0.0288420121171554,-2.89004102619207,0.342471429811958
-1.44295302013423,-2.73953288839755,0.362147651006711,-2.81944712547982,0.0292879419834698,-2.90691724987641,0.348734973815149
-1.3758389261745,-2.746667918388,0.368791946308725,-2.80068919074059,0.0297318299727979,-2.91231521695941,0.354974951791132
-1.30872483221477,-2.73153515605257,0.375436241610738,-2.79029869004084,0.0301735625009471,-2.90537476908495,0.361189709720991
-1.24161073825503,-2.82825838716703,0.382080536912752,-2.78864999691454,0.030613319605246,-2.8852417503788,0.367378064579179
-1.1744966442953,-2.8705616982502,0.388724832214765,-2.78853549312882,0.031051252690993,-2.85109456822436,0.373539471105261
-1.10738255033557,-2.75232313793983,0.395369127516779,-2.77690186924427,0.0314872786356965,-2.80217345886456,0.379674135229414
-1.04026845637584,-2.6524983330371,0.402013422818792,-2.73895098592224,0.0319212288310092,-2.73781111501054,0.385783040254503
-0.973154362416107,-2.67641137215454,0.408657718120805,-2.66326254225061,0.0323530683027318,-2.657463243771,0.391867872199367
-0.906040268456376,-2.55989638180943,0.415302013422819,-2.54608759165286,0.0327828817675275,-2.5607376070964,0.397930852014992
-0.838926174496644,-2.50438936755193,0.421946308724832,-2.39313406972899,0.0332107073987587,-2.44742015366446,0.403974499973293
-0.771812080536913,-2.23822507352976,0.428590604026846,-2.21799794006916,0.0336364782500112,-2.31749697712078,0.410001368217243
-0.704697986577181,-1.92455301241404,0.435234899328859,-2.03760469338961,0.0340601197947005,-2.17117102374086,0.416013780021836
-0.63758389261745,-1.86257616841934,0.441879194630872,-1.86617084318334,0.0344816297290808,-2.00887271274571,0.422013609416795
-0.570469798657718,-1.64584262016724,0.448523489932886,-1.70983290005301,0.034901035686275,-1.83126391189087,0.428002124560891
-0.503355704697987,-1.56502342156518,0.455167785234899,-1.56395685692878,0.0353183224014285,-1.63923501481565,0.433979905461069
-0.436241610738255,-1.53613455266001,0.461812080536913,-1.41425297496644,0.0357334399648236,-1.43389517910986,0.439946834166303
-0.369127516778524,-1.28016381287837,0.468456375838926,-1.24148200788396,0.0361463594303647,-1.21655608884,0.445902145705562
-0.302013422818792,-0.982015506254755,0.47510067114094,-1.02823051971242,0.0365570780723118,-0.988709886693763,0.451844522114578
-0.23489932885906,-0.718443039016345,0.481744966442953,-0.765435981417806,0.0369655768355271,-0.752002164647674,0.457772210195045
-0.167785234899329,-0.421344479099773,0.488389261744966,-0.456360124591116,0.0373718150737972,-0.508201096027633,0.463683145549234
-0.100671140939597,-0.127126348602321,0.49503355704698,-0.116552348550103,0.0377757758401839,-0.259163926880212,0.469575069736117
-0.0335570469798658,0.162690360757218,0.501677852348993,0.230275413643532,0.0381774750636347,-0.00680211492433522,0.475445632671487
0.0335570469798658,0.539527532841785,0.508322147651007,0.559112216209778,0.0385769001482345,0.246953591930448,0.481292477352929
0.100671140939597,0.968919421634744,0.51496644295302,0.85093255321168,0.0389739760379007,0.500186906542613,0.487113307706418
0.167785234899329,1.03990394185807,0.521610738255034,1.09792853205848,0.0393686384180457,0.751027472172856,0.492905942397076
0.23489932885906,1.20512158368152,0.528255033557047,1.30493457094372,0.039760916275199,0.997679110292247,0.498668357855574
0.302013422818792,1.58679781605692,0.53489932885906,1.48663044859844,0.0401508714823557,1.23844411484027,0.504398722967775
0.369127516778524,1.66578308532683,0.541543624161074,1.66159573750172,0.0405384533936746,1.47174309479306,0.510095426442127
0.436241610738255,1.86743755892107,0.548187919463087,1.84538828959506,0.0409235056861609,1.69613011065086,0.515757096454811
0.503355704697987,2.07672827438687,0.554832214765101,2.04513307003827,0.0413059719735438,1.91030308962926,0.521382611248176
0.570469798657718,2.195631524198,0.561476510067114,2.25751872495802,0.0416860004470757,2.11310972517547,0.526971099217552
0.63758389261745,2.38425347813455,0.568120805369127,2.47082015158302,0.0420637171989847,2.3035492569314,0.532521927664007
0.704697986577181,2.69705679389927,0.574765100671141,2.67006459552583,0.0424389497973626,2.48077067806457,0.538034680624445
0.771812080536913,2.85246746752494,0.581409395973154,2.84329224712298,0.0428113782293935,2.64406802171174,0.543509127650064
0.838926174496644,3.06870720747912,0.588053691275168,2.98646727637101,0.043181002430153,2.79287343426364,0.548945186680243
0.906040268456376,3.12107085313296,0.594697986577181,3.10512417965113,0.0435482098266289,2.92674875108987,0.554342884894096
0.973154362416107,3.20262771787899,0.601342281879195,3.21209215732369,0.0439131786157412,3.04537625389417,0.559702321377327
1.04026845637584,3.28490797501801,0.607986577181208,3.32215301528851,0.044275440892663,3.14854921504534,0.565023634582118
1.10738255033557,3.48668373696609,0.614630872483221,3.44568022970482,0.0446344436984892,3.23616273180146,0.570306976028655
1.1744966442953,3.52841363421475,0.621275167785235,3.58372135780832,0.0449904699336961,3.30820523268121,0.575552489832081
1.24161073825503,3.60481951975172,0.627919463087248,3.72646214612835,0.0453444056567169,3.36475091012385,0.580760295872392
1.30872483221477,3.87829950372462,0.634563758389262,3.85574795435197,0.0456963443911321,3.40595320846856,0.585930473218296
1.3758389261745,4.10905642331514,0.641208053691275,3.95081941931785,0.0460450875422109,3.43203938346905,0.591063040151433
1.44295302013423,4.02796906141663,0.647852348993289,3.99522257790887,0.0463897534989697,3.44330605645273,0.596157928022188
1.51006711409396,3.95827302707005,0.654496644295302,3.98242668897407,0.0467313988574949,3.44011561795165,0.601214948167933
1.57718120805369,3.82664407741512,0.661140939597315,3.91817170133406,0.0470717816614446,3.42289329468805,0.606233753938545
1.64429530201342,3.91859603099422,0.667785234899329,3.81876630594138,0.0474104443549548,3.3921246800093,0.611213802937933
1.71140939597315,3.60440258257594,0.674429530201342,3.70600011169484,0.0477446992764929,3.34835353868012,0.61615432718959
1.77852348993289,3.6445280915475,0.681073825503356,3.60048146691662,0.0480735775709529,3.2921797276247,0.621054320296726
1.84563758389262,3.40991088356101,0.687718120805369,3.51566544289694,0.0484001400539483,3.22425711861977,0.625912550162428
1.91275167785235,3.43507595999846,0.694362416107383,3.45447602923456,0.0487274598636522,3.1452914599638,0.630727603120796
1.97986577181208,3.51778795048786,0.701006711409396,3.40944066699879,0.0490531479366706,3.05603816459169,0.635497960509685
2.04697986577181,3.50944639744495,0.707651006711409,3.3660418749747,0.049371608248315,2.95730005522137,0.640222102410196
2.11409395973154,3.25510170350695,0.714295302013423,3.30798896883147,0.04968275388404,2.84992512737808,0.644898626608849
2.18120805369128,3.16604493985526,0.720939597315436,3.22263603294988,0.0499940332213833,2.73480440450163,0.649526365281734
2.24832214765101,3.08810671858409,0.72758389261745,3.10490986766419,0.0503098465774916,2.61286995385309,0.654104479062386
2.31543624161074,2.90627644076602,0.734228187919463,2.9587306606986,0.0506226808905866,2.48509310755157,0.658632509411561
2.38255033557047,2.66191918200744,0.740872483221477,2.79573916331259,0.0509222483231117,2.35248289191105,0.663110376365743
2.4496644295302,2.75988696246778,0.74751677852349,2.63190299936469,0.0512127140548503,2.21608461410862,0.667538319690332
2.51677852348993,2.59197761728032,0.754161073825503,2.48306367926043,0.0515103819390631,2.07697849339017,0.67191679597808
2.58389261744966,2.41651285219611,0.760805369127517,2.36063671568187,0.0518191464474509,1.93627816065984,0.67624635993836
2.6510067114094,2.14767344961437,0.76744966442953,2.26853190563594,0.0521193814981426,1.79512879198842,0.680527571725846
2.71812080536913,2.2513669205379,0.774093959731544,2.2020156491284,0.0523944742932367,1.65470459461989,0.684760979927331
2.78523489932886,2.11340275829037,0.780738255033557,2.14878837865176,0.0526610861869116,1.51620533410454,0.688947228282922
2.85234899328859,2.00752799575381,0.78738255033557,2.09206945199828,0.0529511864471891,1.38085158261333,0.69308732096205
2.91946308724832,1.94804494829558,0.794026845637584,2.01502608695585,0.0532610552314652,1.2498783841598,0.697183055685406
2.98657718120805,2.12619403901514,0.800671140939597,1.90551946157208,0.0535459343947343,1.12452707344219,0.701237598053153
3.05369127516779,1.83689355390995,0.807315436241611,1.75996024376189,0.0537850715641846,1.00603505054467,0.705256128592817
3.12080536912752,1.32735525641698,0.813959731543624,1.58516107103979,0.0540265080246405,0.895623401241789,0.709246453119157
3.18791946308725,1.36262271368667,0.820604026845638,1.39749306114557,0.0543262314475382,0.794482357986442,0.713219435406244
3.25503355704698,1.42440293251221,0.827248322147651,1.21934808112293,0.0546528308351033,0.703754714387826,0.71718909763761
3.32214765100671,1.14646722436936,0.833892617449664,1.07371046708339,0.0549139900101072,0.624517429766659,0.721172246098521
3.38926174496644,0.763391716430993,0.840536912751678,0.978298242777133,0.0550984657891075,0.557761783362398,0.72518752160716
3.45637583892617,1.02029244459048,0.847181208053691,0.940991945653999,0.055323516800771,0.504372553108224,0.7292538461593
3.52348993288591,0.998850533937925,0.853825503355705,0.957982572980822,0.0556729403504246,0.465106795040655,0.733388333320704
3.59060402684564,0.971178757891507,0.860469798657718,1.01527814683041,0.056039426269342,0.440572880613588,0.737603838039374
3.65771812080537,0.938306934601327,0.867114093959731,1.09314678627365,0.0562511635325288,0.431210505675246,0.741906424500218
3.7248322147651,1.23921797319102,0.873758389261745,1.1721037665612,0.0563533879947181,0.437272413148859,0.746293108178602
3.79194630872483,1.41527279415938,0.880402684563758,1.23852486939293,0.0566054710024421,0.458808569426979,0.75075026088493
3.85906040268456,1.27531284640785,0.887046979865772,1.28809550921397,0.0570983817885004,0.495653501460725,0.755253040956537
3.9261744966443,1.33125262270213,0.893691275167785,1.32605559649771,0.0575383406090855,0.547417438246641,0.759766119617604
3.99328859060403,1.33780654883875,0.900335570469799,1.36431068931634,0.0576406579253447,0.613481808936893,0.764245825123134
4.06040268456376,1.27398936539724,0.906979865771812,1.41654952910143,0.0576439148114936,0.692999533344773,0.768643636076348
4.12751677852349,1.45347539095224,0.913624161073825,1.49315038785961,0.0580846755743806,0.784900403427622,0.772910749997309
4.19463087248322,1.64154052993778,0.920268456375839,1.59765047625998,0.0589399393657585,0.887901701374802,0.777003262132267
4.26174496644295,1.83905171604536,0.926912751677852,1.72591640059513,0.0594693123598432,1.00052403682609,0.780887340510926
4.32885906040268,1.92556389469447,0.933557046979866,1.86814275259271,0.0593164055090734,1.12111221838142,0.784543699003079
4.39597315436242,2.0341403303085,0.940201342281879,2.01280095609542,0.0593671779080886,1.24786080900853,0.787970665962716
4.46308724832215,1.9591126493632,0.946845637583893,2.15102065896893,0.0606629038597865,1.37884385721195,0.791185229700318
4.53020134228188,2.36684331207885,0.953489932885906,2.27981650027301,0.0624228508143622,1.5120481515721,0.79422161367207
4.59731543624161,2.44037773990987,0.960134228187919,2.40305976987433,0.06278950688343,1.64540922081004,0.797127185990433
4.66442953020134,2.34431496773904,0.966778523489933,2.52992567511897,0.0622576678320304,1.7768491995061,0.799955821776376
4.73154362416107,2.80140618062387,0.973422818791946,2.67140769016387,0.0645940311383483,1.90431560488745,0.802759182717112
4.7986577181208,2.91648234718723,0.98006711409396,2.83608587257621,0.070358389560232,2.02582002567227,0.805576712149252
4.86577181208054,3.01888646397842,0.986711409395973,3.02649396824846,0.072671380951647,2.13947571175197,0.808425411563073
4.93288590604027,3.12280839888397,0.993355704697987,3.23714714810715,0.0731763693564815,2.24353307436563,0.811290609354345
5,3.50742296398627,1,3.45471273756241,0.116664139593398,2.33641215995481,0.814118911188289
